"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.836494175E1,-6.563707146E-1,3.719179988E-1,-7.993968254E-1
9.837498775E1,-3.094427653E-1,1.061887107E0,-3.944398655E-1
9.838503375E1,5.394984685E-2,1.656148989E0,-3.453581911E-1
9.839507975E1,1.482271361E-1,1.973011360E0,-4.126304803E-1
9.840512575E1,3.770983395E-1,2.229711728E0,-4.145781147E-1
9.841517175E1,8.805146635E-1,2.568423974E0,-1.734822106E-1
9.842521775E1,1.252629713E0,3.056897446E0,-9.591582522E-2
9.843526375E1,1.482127665E0,3.500207024E0,1.765566766E-1
9.844530975E1,1.338931254E0,3.810365562E0,3.657265283E-1
9.845535575E1,6.668452705E-1,4.030350679E0,1.849350788E-1
9.846540175E1,-2.409884433E-1,4.101345232E0,8.587973736E-2
9.847544775E1,-1.127755114E0,4.202703207E0,2.109861057E-1
9.848549375E1,-1.623832305E0,4.467489105E0,6.398706029E-1
9.849554075E1,-1.644243327E0,4.673879446E0,1.199326422E0
9.850558675E1,-1.680400170E0,4.666638254E0,1.594143360E0
9.851563275E1,-1.588504159E0,4.251717492E0,1.711713910E0
9.852567875E1,-1.419999099E0,3.750497675E0,1.201895324E0
9.853572475E1,-1.274589517E0,3.060091780E0,3.614356953E-1
9.854577075E1,-1.160997047E0,2.346025127E0,-1.338508062E-1
9.855581675E1,-8.818196158E-1,1.886222307E0,-2.738775878E-1
9.856586275E1,-6.260267352E-1,1.575942147E0,1.721519691E-1
9.857590875E1,-6.273136342E-1,1.392768762E0,8.077573206E-1
9.858595475E1,-8.377615768E-1,1.216435449E0,1.410047138E0
9.859600075E1,-1.071225987E0,9.961415988E-1,1.996608383E0
9.860604675E1,-1.279773366E0,7.658595353E-1,2.425973521E0
9.861609275E1,-1.332503849E0,5.462088794E-1,2.787959440E0
9.862613875E1,-1.261284908E0,2.736040843E-1,3.078517526E0
9.863618475E1,-1.057008556E0,5.593388021E-2,3.125708064E0
9.864623075E1,-5.236736006E-1,-2.824146688E-1,2.623062111E0
9.865627675E1,-8.669878609E-2,-8.172355109E-1,1.904829317E0
9.866632275E1,4.656031843E-2,-1.289798709E0,1.049061093E0
9.867636975E1,1.026359205E-1,-1.738095378E0,2.311638236E-1
9.868641575E1,2.360262585E-1,-2.142477118E0,-3.341272978E-1
9.869646175E1,4.199290114E-1,-2.438337459E0,-8.815963984E-1
9.870650775E1,5.552707114E-1,-2.721978874E0,-1.324654546E0
9.871655375E1,6.541620020E-1,-2.910196652E0,-1.582374669E0
9.872659975E1,7.139346524E-1,-3.004401729E0,-1.533492531E0
9.873664575E1,6.972867523E-1,-3.148989923E0,-1.229145541E0
9.874669175E1,5.194025750E-1,-3.215063460E0,-8.464137749E-1
9.875673775E1,2.860096101E-1,-3.299586132E0,-3.277341715E-1
9.876678375E1,1.789536696E-2,-3.414173432E0,1.291188008E-1
9.877682975E1,-2.556382218E-1,-3.566073570E0,4.068433448E-1
9.878687575E1,-4.941411050E-1,-3.693376225E0,5.912191375E-1
9.879692175E1,-6.622829805E-1,-3.660561066E0,5.503020765E-1
9.880696775E1,-7.730662286E-1,-3.706890310E0,2.861867076E-1
9.881701375E1,-8.460782178E-1,-3.795637010E0,-1.816028237E-1
9.882705975E1,-1.032520490E0,-3.600190319E0,-8.400898650E-1
9.883710575E1,-1.216607722E0,-3.190012234E0,-1.342384474E0
9.884715175E1,-1.286399723E0,-2.603412543E0,-1.355148361E0
9.885719875E1,-1.038271518E0,-1.860402172E0,-1.036732385E0
9.886724475E1,-6.431777881E-1,-1.002770587E0,-3.850384929E-1
9.887729075E1,-2.076127739E-1,-1.672438163E-1,3.031980121E-1
9.888733675E1,1.645750009E-1,5.267265415E-1,7.427922696E-1
9.889738275E1,3.999830990E-1,1.102116535E0,1.098328051E0
9.890742875E1,3.241154028E-1,1.741391453E0,1.168468838E0
9.891747475E1,-2.788617544E-2,2.351419768E0,1.057007605E0
9.892752075E1,-5.500363936E-1,2.890368744E0,7.964885665E-1
9.893756675E1,-9.341644020E-1,3.284143050E0,4.143149900E-1
9.894761275E1,-7.931530955E-1,3.358289838E0,-7.019348502E-2
9.895765875E1,-4.017115360E-1,3.363412583E0,-4.760727701E-1
9.896770475E1,-1.052088051E-1,3.685570192E0,-5.753035281E-1
9.897775075E1,3.680532085E-1,3.992375937E0,1.394929308E-1
9.898779675E1,1.609043235E0,4.120762666E0,8.848392642E-1
9.899784275E1,3.077538994E0,3.961297401E0,1.613836052E0
9.900788875E1,3.677182654E0,3.714582907E0,2.508492937E0
9.901793475E1,3.407899370E0,3.631997418E0,3.405645853E0
9.902798075E1,2.623529888E0,3.237074134E0,3.605146419E0
9.903802675E1,1.813549895E0,2.356662381E0,3.135039051E0
9.904807275E1,1.049461847E0,1.577546039E0,2.423203549E0
9.905811975E1,6.307694849E-1,1.020382985E0,1.567561918E0
9.906816575E1,5.839982647E-1,6.410051090E-1,7.706893355E-1
9.907821175E1,9.392343034E-1,4.520733851E-1,1.032571507E-1
9.908825775E1,1.591899199E0,3.324013460E-1,-1.681384403E-1
9.909830375E1,2.283360809E0,1.376650912E-1,-3.064789579E-1
9.910834975E1,2.879039471E0,-3.125898099E-1,-5.020789196E-1
9.911839575E1,2.941975100E0,-6.869051671E-1,-4.419448382E-1
9.912844175E1,2.335232921E0,-8.549927366E-1,-2.285770154E-1
9.913848775E1,1.222702202E0,-9.397282469E-1,-5.333186924E-2
9.914853375E1,1.881770676E-1,-1.089252076E0,5.762708768E-2
9.915857975E1,-3.696097008E-1,-1.192536709E0,-2.889109254E-3
9.916862575E1,-6.156073623E-1,-1.452679918E0,-8.035974652E-3
9.917867175E1,-8.027772470E-1,-1.540409787E0,-5.886567414E-2
9.918871775E1,-6.577768969E-1,-1.675439538E0,-3.401769733E-1
9.919876375E1,-2.314004897E-1,-2.020518233E0,-6.421470702E-1
9.920880975E1,1.707700527E-1,-2.151018146E0,-8.730050844E-1
9.921885575E1,5.144537475E-1,-2.235488777E0,-1.058399974E0
9.922890175E1,6.878047612E-1,-2.366878052E0,-1.124451145E0
9.923894775E1,6.139789858E-1,-2.445634199E0,-1.187029874E0
9.924899475E1,3.706348273E-1,-2.556138389E0,-1.336391662E0
9.925904075E1,6.904319152E-2,-2.708933151E0,-1.454536409E0
9.926908675E1,-1.990625366E-1,-2.750367690E0,-1.339633505E0
9.927913275E1,-3.340729918E-1,-2.643016319E0,-1.369010940E0
9.928917875E1,-3.589725557E-1,-2.666618021E0,-1.249846293E0
9.929922475E1,-2.187349820E-1,-2.482927156E0,-8.968664751E-1
9.930927075E1,1.156082243E-1,-2.259846523E0,-3.411269997E-1
9.931931675E1,4.041637120E-1,-2.119027444E0,-2.484664656E-2
9.932936275E1,5.315746142E-1,-1.994795161E0,7.205582321E-2
9.933940875E1,3.943083031E-1,-1.843070440E0,2.359866071E-1
9.934945475E1,4.952949800E-2,-1.704848694E0,-3.835963503E-2
9.935950075E1,-2.623022204E-1,-1.577095803E0,-3.887697474E-1
9.936954675E1,-4.000420463E-1,-1.329192570E0,-6.626795679E-1
9.937959275E1,-4.204732776E-1,-1.021524947E0,-9.926146314E-1
9.938963875E1,-4.558341315E-1,-6.893715227E-1,-1.348785421E0
9.939968475E1,-4.636034000E-1,-3.370440352E-1,-1.612843341E0
9.940973075E1,-3.374859020E-1,5.245771050E-2,-1.544404020E0
9.941977675E1,2.049379651E-2,5.210810548E-1,-1.308689309E0
9.942982275E1,2.713329161E-1,1.123778130E0,-9.148015666E-1
9.943986875E1,3.615618855E-1,1.840708750E0,-1.786932492E-1
9.944991475E1,3.469825842E-1,2.387952586E0,6.916016507E-1
9.945996175E1,3.690905046E-1,2.942192616E0,1.415348369E0
9.947000775E1,2.955827812E-1,3.323778402E0,1.493290585E0
9.948005375E1,-6.026133142E-2,3.199789363E0,1.058221999E0
9.949009975E1,-7.623868740E-1,3.280823586E0,6.897100765E-1
9.950014575E1,-1.314012029E0,3.594040217E0,3.255619309E-1
9.951019175E1,-1.412699581E0,3.682674651E0,1.962683715E-2
9.952023775E1,-1.295021442E0,3.691542538E0,-1.787218275E-1
9.953028375E1,-1.164955100E0,3.706195661E0,-2.711926925E-1
9.954032975E1,-9.561555608E-1,3.652269130E0,-1.198013357E-1
9.955037575E1,-7.117650430E-1,3.433732368E0,3.125347730E-1
9.956042175E1,-5.302589176E-1,3.295983662E0,7.932899934E-1
9.957046775E1,-3.591248026E-1,3.158951824E0,1.508293955E0
9.958051375E1,-2.002131955E-1,3.002417184E0,2.099583698E0
9.959055975E1,-3.109463403E-1,2.723031957E0,2.405494818E0
9.960060575E1,-5.914385542E-1,2.235016907E0,2.457780620E0
9.961065175E1,-8.910768545E-1,1.814098656E0,2.418893713E0
9.962069775E1,-1.119901426E0,1.302658491E0,2.562442857E0
9.963074375E1,-1.328152936E0,9.175883496E-1,2.495783429E0
9.964078975E1,-1.434867106E0,5.155665457E-1,2.267375983E0
9.965083575E1,-1.559698290E0,9.735087812E-2,2.027683411E0
9.966088275E1,-1.503355836E0,-1.940211403E-1,1.613873474E0
9.967092875E1,-1.253110939E0,-5.532530200E-1,1.185283822E0
9.968097475E1,-8.852656724E-1,-9.034760946E-1,7.733213134E-1
9.969102075E1,-4.974954699E-1,-1.169456579E0,3.384081906E-1
9.970106675E1,-2.595168992E-1,-1.427271427E0,1.829893447E-1
9.971111275E1,-5.707226001E-2,-1.591259513E0,3.511896193E-2
9.972115875E1,2.431642836E-1,-1.871133567E0,-1.056175254E-1
9.973120475E1,5.775585068E-1,-2.066184402E0,-2.555129452E-1
9.974125075E1,8.752285612E-1,-2.196943347E0,-2.980741701E-1
9.975129675E1,9.187504106E-1,-2.495684611E0,-2.857048970E-1
9.976134275E1,7.745251089E-1,-2.634841912E0,-3.307676339E-1
9.977138875E1,4.535682989E-1,-2.875232642E0,-1.412202714E-1
9.978143475E1,1.402648363E-1,-3.161530446E0,-9.669547834E-2
9.979148075E1,-1.904181591E-1,-3.362813244E0,-3.171044451E-1
9.980152675E1,-4.504799458E-1,-3.575578219E0,-5.734750307E-1
9.981157275E1,-7.843737204E-1,-3.589853026E0,-8.601026183E-1
9.982161875E1,-1.034054580E0,-3.475965638E0,-1.025446747E0
9.983166475E1,-9.940632791E-1,-3.375742022E0,-1.044695708E0
9.984171075E1,-8.032741872E-1,-3.109163952E0,-9.317778609E-1
9.985175675E1,-5.206756235E-1,-2.725013579E0,-6.936862562E-1
9.986180275E1,-3.223086132E-1,-2.320150028E0,-3.788539660E-1
9.987184875E1,-3.688235792E-1,-1.853748626E0,-8.244391344E-2
9.988189475E1,-5.850954947E-1,-1.456553113E0,1.083781421E-1
9.989194175E1,-8.171286531E-1,-1.152804878E0,3.506791574E-1
9.990198775E1,-1.093120594E0,-7.008484375E-1,5.799326956E-1
9.991203375E1,-1.067469444E0,-4.088548601E-1,6.862777609E-1
9.992207975E1,-1.026694105E0,-1.577684033E-1,1.022816524E0
9.993212575E1,-8.751773250E-1,3.967259806E-1,9.631598673E-1
9.994217175E1,-6.870520784E-1,7.606566828E-1,8.338638228E-1
9.995221775E1,-3.450849069E-1,1.291315477E0,6.256023735E-1
9.996226375E1,6.432536557E-2,1.982069866E0,3.121302187E-2
9.997230975E1,4.014254609E-1,2.561188629E0,-2.755927954E-1
9.998235575E1,7.102617238E-1,3.151069193E0,-3.984134871E-1
9.999240175E1,9.577234916E-1,3.883899561E0,-5.179031662E-1
1.000024477E2,1.275769046E0,4.470458906E0,-2.630867705E-1
1.000124938E2,1.744482584E0,4.735249482E0,5.299038454E-1
1.000225398E2,2.025620659E0,4.972828871E0,1.690275679E0
1.000325857E2,2.110077257E0,4.960293025E0,2.718194556E0
1.000426317E2,1.970952263E0,4.525963016E0,3.396693766E0
1.000526778E2,1.599524991E0,3.866459071E0,3.581588572E0
1.000627238E2,9.775433600E-1,3.137229418E0,3.302913782E0
1.000727697E2,4.143470035E-1,2.333002793E0,2.594347605E0
1.000828158E2,1.670803135E-1,1.526079431E0,1.672812384E0
1.000928618E2,3.800948913E-1,8.886493099E-1,7.922151290E-1
1.001029078E2,1.012180073E0,4.741963255E-1,7.587047361E-2
1.001129548E2,1.715280858E0,2.125854653E-1,-5.009058219E-1
1.001230007E2,2.264579260E0,1.753112197E-2,-8.438116908E-1
1.001330469E2,2.427757799E0,-3.131353551E-1,-7.971270825E-1
1.001430929E2,2.118626033E0,-5.591616315E-1,-5.935480104E-1
1.001531389E2,1.491274465E0,-8.020806974E-1,-3.359897822E-1
1.001631849E2,7.442745388E-1,-1.000180271E0,-6.438369155E-2
1.001732309E2,1.785965874E-1,-9.639269489E-1,-2.102366388E-2
1.001832769E2,-1.018051043E-1,-1.034954832E0,5.844876766E-3
1.001933229E2,-1.962806506E-1,-1.125249875E0,-1.693938375E-2
1.002033689E2,-1.311273559E-1,-1.193992081E0,-3.166395915E-1
1.002134149E2,4.733277217E-2,-1.455195975E0,-8.265578730E-1
1.002234609E2,2.518746249E-1,-1.680687999E0,-1.249406728E0
1.002335069E2,5.190771044E-1,-1.894473898E0,-1.476556000E0
1.002435529E2,7.443340342E-1,-2.155980678E0,-1.549530274E0
1.002535989E2,8.413093018E-1,-2.345610559E0,-1.347159164E0
1.002636449E2,8.913581056E-1,-2.512515237E0,-1.050250124E0
1.002736909E2,8.364424449E-1,-2.677347077E0,-6.438279985E-1
1.002837369E2,6.553145613E-1,-2.758743827E0,-1.456301683E-1
1.002937829E2,4.757662664E-1,-2.728704341E0,1.400623765E-1
1.003038289E2,3.265795292E-1,-2.634529670E0,4.175444072E-1
1.003138749E2,2.454698041E-1,-2.587668330E0,3.649492872E-1
1.003239209E2,1.866969546E-1,-2.626317256E0,1.282804562E-1
1.003339669E2,1.621981077E-1,-2.657130913E0,-4.263152307E-1
1.003440129E2,1.325653689E-1,-2.790411762E0,-1.091984334E0
1.003540599E2,7.377768204E-2,-2.920899981E0,-1.682813462E0
1.003641059E2,-2.512873817E-2,-2.964109735E0,-2.168185571E0
1.003741519E2,-1.101083698E-1,-2.888937346E0,-2.310333138E0
1.003841979E2,-2.082233328E-1,-2.557625921E0,-2.175256024E0
1.003942439E2,-1.329731391E-1,-2.045751892E0,-1.776088246E0
1.004042899E2,1.341687851E-1,-1.668977196E0,-1.122376480E0
1.004143359E2,4.141440686E-1,-1.185798377E0,-6.924360484E-1
1.004243819E2,4.335909212E-1,-7.036241108E-1,-3.709262379E-1
1.004344279E2,1.949355718E-1,-3.066133708E-1,-5.762126239E-1
1.004444739E2,-1.741083743E-1,1.150843138E-1,-5.836668006E-1
1.004545199E2,-4.475912020E-1,8.651054960E-1,-3.329100537E-1
1.004645659E2,-4.652616338E-1,1.667641692E0,2.822205412E-1
1.004746119E2,-3.418523468E-1,2.435419114E0,8.705124164E-1
1.004846579E2,-1.894990865E-1,3.125786417E0,1.059228378E0
1.004947039E2,-2.578978417E-1,3.493300878E0,9.408391448E-1
1.005047499E2,-4.670696295E-1,3.593666580E0,3.798391487E-1
1.005147959E2,-9.143896303E-1,3.677501035E0,-2.939781225E-1
1.005248419E2,-1.266151253E0,4.029044411E0,-3.387304453E-1
1.005348879E2,-1.022745334E0,4.421128287E0,1.561901667E-1
1.005449339E2,-7.758041874E-1,4.784371941E0,6.058556684E-1
1.005549799E2,-7.455438231E-1,4.823837723E0,9.022282257E-1
1.005650259E2,-1.079294706E0,4.553478844E0,1.389807585E0
1.005750719E2,-1.575303924E0,4.267244774E0,1.720552561E0
1.005851179E2,-1.937952332E0,3.977152711E0,2.000455266E0
1.005951639E2,-2.118624425E0,3.862155520E0,2.456053353E0
1.006052109E2,-1.886121443E0,3.798081731E0,2.921747242E0
1.006152569E2,-1.142663394E0,3.566906798E0,3.293531924E0
1.006253029E2,-2.989446013E-1,3.160190265E0,3.416716971E0
1.006353489E2,3.468000414E-1,2.689381816E0,3.470210808E0
1.006453949E2,6.211292535E-1,2.227621349E0,3.278039727E0
1.006554409E2,5.580559230E-1,1.702156636E0,3.032249093E0
1.006654869E2,3.668120274E-1,1.168194165E0,2.424863720E0
1.006755329E2,3.673140839E-1,4.161919463E-1,1.896747295E0
1.006855789E2,3.141907775E-1,-1.529315865E-1,1.336232033E0
1.006956249E2,2.074520485E-1,-7.330858916E-1,7.448031271E-1
1.007056709E2,1.674076114E-2,-1.351638277E0,1.066712668E-1
1.007157169E2,-9.056065276E-2,-1.986475743E0,-5.044878262E-1
1.007257629E2,-2.448876773E-1,-2.583774669E0,-9.208440793E-1
1.007358089E2,-3.502976996E-1,-3.070616768E0,-1.240707241E0
1.007458549E2,-4.290575018E-1,-3.455696849E0,-1.202251858E0
1.007559009E2,-4.303722482E-1,-3.775265896E0,-1.054998502E0
1.007659469E2,-4.269389825E-1,-3.980582687E0,-9.778316277E-1
1.007759929E2,-3.346215338E-1,-4.141546009E0,-6.628105456E-1
1.007860389E2,-1.687067896E-1,-4.186006483E0,-3.951840699E-1
1.007960849E2,-6.604130410E-2,-4.099407465E0,-5.420602798E-2
1.008061309E2,-3.330486327E-2,-3.835975782E0,1.005498898E-1
1.008161769E2,-2.113359153E-2,-3.601438115E0,1.812115719E-1
1.008262229E2,-1.334287103E-1,-3.473993956E0,2.143413842E-1
1.008362689E2,-3.447029375E-1,-3.210622500E0,2.217215936E-1
1.008463149E2,-5.154938210E-1,-2.918592085E0,1.234720715E-1
1.008563619E2,-4.977103186E-1,-2.765164070E0,-2.454878209E-1
1.008664079E2,-3.925535537E-1,-2.594234753E0,-5.851425648E-1
1.008764539E2,-1.637623841E-1,-2.282358888E0,-7.716938871E-1
1.008864999E2,2.359601484E-1,-1.983823446E0,-6.904065529E-1
1.008965459E2,6.013196909E-1,-1.705009493E0,-5.345261425E-1
1.009065919E2,8.000072017E-1,-1.328621882E0,-5.952536432E-1
1.009166379E2,7.136886308E-1,-1.123156571E0,-4.562530480E-1
1.009266839E2,2.079883844E-1,-7.288384742E-1,-5.635260663E-1
1.009367299E2,-4.907964246E-1,-3.527315301E-1,-5.444009934E-1
1.009467759E2,-1.064508779E0,1.246450961E-2,-4.915918652E-1
1.009568219E2,-1.434544486E0,4.624036610E-1,-1.296550635E-1
1.009668679E2,-1.618219125E0,1.167743930E0,4.370267451E-1
1.009769139E2,-1.513390681E0,2.063294708E0,6.999905779E-1
1.009869599E2,-9.319619751E-1,2.766575587E0,9.874793874E-1
1.009970059E2,-2.728625111E-2,3.129411106E0,1.193085104E0
1.010070519E2,7.215929700E-1,3.323343953E0,1.110306072E0
1.010170979E2,1.026020725E0,3.621237956E0,7.584060895E-1
1.010271439E2,1.214509960E0,3.866509357E0,4.162404051E-1
1.010371899E2,1.460461977E0,3.776707819E0,4.968325784E-1
1.010472359E2,1.429809411E0,3.809296691E0,1.108271826E0
1.010572819E2,1.181244639E0,3.606576063E0,2.057507573E0
1.010673279E2,1.025638097E0,3.303572178E0,2.992576320E0
1.010773739E2,1.062902184E0,2.934916341E0,3.485924615E0
1.010874199E2,9.814567553E-1,2.447703529E0,3.337049827E0
1.010974659E2,9.385224049E-1,2.199968696E0,3.010490434E0
1.011075119E2,1.182048193E0,2.092846536E0,2.270635221E0
1.011175579E2,1.790299027E0,1.985407457E0,1.353707607E0
1.011276044E2,2.342461249E0,2.030879499E0,6.148931249E-1
1.011376504E2,2.832446226E0,2.016045113E0,1.720916697E-1
1.011476964E2,2.916349677E0,1.667604854E0,3.048972130E-1
1.011577424E2,2.501690871E0,1.492328718E0,5.479987121E-1
1.011677884E2,2.004313551E0,1.189301444E0,8.498050869E-1
1.011778344E2,1.454029163E0,8.765566832E-1,9.386962134E-1
1.011878804E2,1.097576172E0,5.655280799E-1,7.089355753E-1
1.011979264E2,7.407517375E-1,1.736693215E-1,4.425323372E-1
1.012079724E2,4.722286278E-1,-1.106147021E-1,7.550217211E-4
1.012180184E2,3.561150945E-1,-5.298004228E-1,-5.949636944E-1
1.012280644E2,3.816512374E-1,-1.023328813E0,-1.117598354E0
1.012381104E2,5.770431113E-1,-1.581771237E0,-1.429270151E0
1.012481564E2,7.542324201E-1,-2.007592962E0,-1.891537426E0
1.012582024E2,8.617949487E-1,-2.443898746E0,-2.150938039E0
1.012682484E2,7.492717154E-1,-2.831761517E0,-2.193584121E0
1.012782944E2,5.636592001E-1,-3.098776959E0,-2.136666155E0
1.012883404E2,4.643106939E-1,-3.309081425E0,-1.882122824E0
1.012983864E2,5.879774046E-1,-3.291191284E0,-1.496083069E0
1.013084324E2,7.752833466E-1,-3.142349240E0,-1.066206884E0
1.013184784E2,9.248397741E-1,-3.067760403E0,-7.164376992E-1
1.013285244E2,1.043596578E0,-3.046487648E0,-4.039110392E-1
1.013385704E2,1.065089846E0,-3.044840487E0,-5.012233257E-2
1.013486164E2,8.850164348E-1,-3.084108633E0,2.680012091E-1
1.013586624E2,1.040395958E0,-3.002121314E0,3.635734373E-1
1.013687084E2,1.117017872E0,-3.133746232E0,2.954819532E-1
1.013787544E2,7.507259180E-1,-3.116943673E0,2.589661646E-1
1.013888014E2,3.215720102E-1,-2.984873198E0,-2.627411270E-1
1.013988474E2,-1.431562479E-1,-2.991536685E0,-9.393516862E-1
1.014088934E2,-4.501120828E-1,-2.901618202E0,-1.603964928E0
1.014189394E2,-6.487189020E-1,-2.588841282E0,-2.059288196E0
1.014289854E2,-6.773522054E-1,-2.055859973E0,-2.126626486E0
1.014390314E2,-6.328853729E-1,-1.439265820E0,-1.847137764E0
1.014490774E2,-4.973201631E-1,-8.323856467E-1,-1.258927749E0
1.014591234E2,-3.780216879E-1,-2.959451258E-1,-5.057310174E-1
1.014691694E2,-3.490697844E-1,2.238191360E-1,6.382301666E-2
1.014792154E2,-4.632736536E-1,7.627827305E-1,6.026204771E-1
1.014892614E2,-6.509852828E-1,1.265045691E0,1.396423856E0
1.014993074E2,-9.719331758E-1,1.928335708E0,1.922645198E0
1.015093534E2,-1.234542229E0,2.499336197E0,1.781493412E0
1.015193994E2,-1.491855532E0,2.740323343E0,1.470991058E0
1.015294454E2,-1.763290738E0,3.022619314E0,6.825910183E-1
1.015394914E2,-1.988386028E0,3.174456886E0,-2.268807381E-1
1.015495374E2,-1.898966606E0,3.597560826E0,-9.633498287E-1
1.015595834E2,-1.468020673E0,4.346162889E0,-1.072023182E0
1.015696294E2,-8.242227875E-1,4.790216233E0,-7.259821093E-1
1.015796754E2,-2.306930131E-1,5.059461803E0,-1.205655668E-1
1.015897214E2,2.182547429E-1,5.111054710E0,6.822956608E-1
1.015997674E2,5.293370675E-1,4.811832805E0,1.278443416E0
1.016098134E2,1.530966607E-1,4.547705303E0,1.943358375E0
1.016198594E2,-7.887874912E-1,4.282010747E0,2.485177749E0
1.016299054E2,-1.515506496E0,3.929026617E0,2.874212303E0
1.016399514E2,-1.693036442E0,3.625576590E0,3.329998085E0
1.016499984E2,-1.524596870E0,3.300200089E0,3.655516089E0
1.016600444E2,-1.177230014E0,2.909586203E0,3.655142452E0
1.016700904E2,-5.840801257E-1,2.285196542E0,3.364838135E0
1.016801364E2,4.985032741E-2,1.652786840E0,2.775358690E0
1.016901824E2,5.416097153E-1,9.545129317E-1,2.123658439E0
1.017002284E2,8.265771689E-1,2.586814052E-1,1.445114205E0
1.017102744E2,8.434257746E-1,-4.029643750E-1,8.260407599E-1
1.017203204E2,7.195115805E-1,-1.045673363E0,2.881553920E-1
1.017303664E2,6.060203772E-1,-1.746052853E0,-5.997255206E-2
1.017404124E2,3.826815899E-1,-2.268478768E0,-2.953311682E-1
1.017504584E2,1.998758477E-1,-2.718131406E0,-7.277579818E-1
1.017605044E2,4.112989962E-2,-3.306892812E0,-1.095141392E0
1.017705504E2,-2.891224119E-1,-3.630290616E0,-1.300420176E0
1.017805964E2,-5.413178662E-1,-3.728773515E0,-1.226466932E0
1.017906424E2,-5.023795030E-1,-3.774595805E0,-1.044546019E0
1.018006884E2,-2.763488038E-1,-3.736487746E0,-7.625869218E-1
1.018107344E2,5.947243240E-2,-3.815599405E0,-4.423523891E-1
1.018207804E2,1.317019545E-1,-3.686089425E0,-3.603545451E-1
1.018308264E2,2.497242017E-1,-3.647998323E0,-2.533849972E-1
1.018408724E2,3.748595137E-2,-3.593733239E0,-4.024053812E-3
1.018509184E2,-4.034529464E-1,-3.413210980E0,2.507642021E-1
1.018609654E2,-7.587994610E-1,-3.097248496E0,2.488703620E-1
1.018710114E2,-8.716083308E-1,-2.940734321E0,1.459750079E-2
1.018810574E2,-8.771095374E-1,-2.902345596E0,-2.141175089E-1
1.018911034E2,-7.545285085E-1,-2.637166765E0,-2.882017312E-1
1.019011494E2,-4.716607536E-1,-2.409035307E0,-2.043571904E-1
1.019111954E2,-2.727916136E-1,-2.145618242E0,-8.134061694E-2
1.019212414E2,-2.318714829E-1,-1.748897524E0,1.684266349E-1
1.019312874E2,-2.782598566E-1,-1.357014792E0,6.179092649E-1
1.019413334E2,-4.811352164E-1,-9.010226029E-1,8.157316071E-1
1.019513794E2,-7.296892440E-1,-5.997179192E-1,7.999979192E-1
1.019614254E2,-8.119046775E-1,-4.574686110E-1,5.282286181E-1
1.019714714E2,-9.038892004E-1,-2.089139986E-1,-1.857666260E-1
1.019815174E2,-1.012120212E0,1.206526172E-1,-9.112861475E-1
1.019915634E2,-8.860975119E-1,5.915704089E-1,-1.355353013E0
1.020016094E2,-4.803542476E-1,1.294848949E0,-1.261121625E0
1.020116554E2,-1.574885409E-1,2.453912687E0,-9.254703232E-1
1.020217014E2,4.622192544E-1,3.271172757E0,-4.761545581E-1
